Date,Week,Product Name,Category,Store Location,Outward Qty,Inward Qty,Current Stock,Promotion,Holiday,Weather,TrendScore,MediaSurge,Month,Year,Hashtags,DemandMultiplier,FestivalPhase,TrendPhase,EventPhase,CityMultiplier
2024-03-04,10,Sunglasses (UV Protect),Accessories,Delhi,185,218,241,1,1,Normal,11,0,3,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Cooling Gel Sheet,Health,Delhi,169,210,212,0,1,Normal,13,0,3,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Tea for Cold,Health,Delhi,262,368,417,0,1,Normal,40,0,3,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,2.59,Normal,Normal,Normal,1.4
2024-03-04,10,Watermelon (Summer Fruit),Fruits,Delhi,347,414,438,0,1,Normal,35,0,3,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Mosquito Repellent Spray,Household,Delhi,234,278,309,1,1,Normal,37,0,3,2024,#mosquito #repellent #spray #protection #health #insectcontrol,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Humidifier,Household,Delhi,180,254,286,0,1,Normal,16,0,3,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,2.4,Normal,Normal,Normal,1.3
2024-03-04,10,Air Purifier,Electronics,Delhi,507,716,823,1,1,Normal,41,0,3,2024,#airpurifier #pollution #cleanair #health #home #freshair,2.96,Normal,Normal,Normal,1.6
2024-03-04,10,Hand Sanitizer,Hygiene,Delhi,577,813,930,1,1,Normal,38,0,3,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,N95 Mask Pack,Hygiene,Delhi,574,807,920,1,1,Normal,14,0,3,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Immunity Booster Juice,Health,Delhi,235,282,308,1,1,Normal,15,0,3,2024,#immunity #juice #health #vitamins #wellness #boost,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Vitamin C Tablets,Health,Delhi,141,161,182,0,1,Normal,30,0,3,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Kadha Kit,Health,Delhi,208,253,271,0,1,Normal,48,0,3,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Digital Thermometer,Health,Delhi,175,214,236,0,1,Normal,19,0,3,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Oximeter,Health,Delhi,438,630,696,1,1,Normal,14,0,3,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Steam Vaporizer,Health,Delhi,267,327,347,1,1,Normal,18,0,3,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Pain Relief Balm,Health,Delhi,297,356,384,1,1,Normal,27,0,3,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Ayurvedic Chyawanprash,Health,Delhi,210,239,270,0,1,Normal,49,0,3,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Korean Ramen Pack,Snacks,Delhi,482,671,774,0,1,Normal,70,0,3,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Matcha Green Tea,Beverages,Delhi,1031,1431,1647,1,1,Normal,67,0,3,2024,#matcha #greentea #superfood #antioxidants #energy #detox,4.7,Normal,Trend growing,Normal,1.0
2024-03-04,10,Dalgona Coffee Kit,Beverages,Delhi,312,379,403,1,1,Normal,45,0,3,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Protein Pancake Mix,Snacks,Delhi,215,251,285,0,1,Normal,30,0,3,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Hair Biotin Gummies,Personal Care,Delhi,146,169,195,0,1,Normal,34,0,3,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,TikTok Viral Gadget,Electronics,Delhi,307,364,404,1,1,Normal,78,1,3,2024,#tiktok #viral #gadget #trending #tech #musthave,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Glow Serum (K-Beauty),Personal Care,Delhi,230,278,303,1,1,Normal,73,0,3,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Portable Blender Bottle,Kitchen,Delhi,98,123,121,0,1,Normal,28,0,3,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Mini Air Fryer,Kitchen,Delhi,130,160,163,0,1,Normal,39,0,3,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Anime Stationery Set,Accessories,Delhi,167,205,213,1,1,Normal,42,0,3,2024,#anime #stationery #otaku #cute #writing #kawaii,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Mithai Gift Box (Diwali),Festive,Mumbai,145,180,195,0,1,Normal,48,0,3,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Rakhi Gift Hamper,Festive,Mumbai,222,273,285,1,1,Normal,37,0,3,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Holi Color Pack,Festive,Mumbai,892,1245,1434,1,1,Normal,16,0,3,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,8.06,Festival day,Normal,Normal,1.0
2024-03-04,10,Eid Sweet Box,Festive,Mumbai,115,144,149,0,1,Normal,17,0,3,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Christmas Cake,Festive,Mumbai,152,184,192,0,1,Normal,45,0,3,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Navratri Fasting Food Pack,Festive,Mumbai,145,167,187,0,1,Normal,23,0,3,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Firecrackers Pack,Festive,Mumbai,217,275,278,1,1,Normal,37,0,3,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,New Year Party Kit,Events,Mumbai,130,153,165,1,1,Normal,38,0,3,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Valentine's Day Chocolates,Festive,Mumbai,139,158,187,0,1,Normal,24,0,3,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Ganesh Chaturthi Modak Box,Festive,Mumbai,135,163,180,0,1,Normal,36,0,3,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,IPL Team Jersey,Sports,Mumbai,288,388,457,1,1,Normal,31,0,3,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,2.35,Normal,Normal,Normal,1.4
2024-03-04,10,World Cup Cricket Kit,Sports,Mumbai,259,320,337,1,1,Normal,39,0,3,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,National Flag Pack,Events,Mumbai,98,115,122,0,1,Normal,35,0,3,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Match Day Snack Box,Events,Mumbai,191,273,303,1,1,Normal,36,0,3,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,2.18,Normal,Normal,Normal,1.3
2024-03-04,10,Bluetooth Speaker,Electronics,Mumbai,363,506,585,1,1,Normal,66,0,3,2024,#speaker #bluetooth #music #party #portable #sound #bass,2.02,Normal,Normal,Normal,1.2
2024-03-04,10,Gaming Headset,Electronics,Mumbai,258,322,333,1,1,Normal,26,0,3,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Live Streaming Dongle,Electronics,Mumbai,206,252,265,0,1,Normal,30,0,3,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Instant Popcorn Tub,Snacks,Mumbai,233,282,305,1,1,Normal,37,0,3,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Limited Edition Movie Merchandise,Entertainment,Mumbai,131,167,172,0,1,Normal,30,1,3,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Celebrity-endorsed Fragrance,Personal Care,Mumbai,318,437,500,1,1,Normal,26,1,3,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,2.35,Normal,Normal,Normal,1.4
2024-03-04,10,Sweater (Winterwear),Apparel,Mumbai,198,232,255,0,1,Normal,33,0,3,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Raincoat / Windcheater,Apparel,Mumbai,476,654,760,1,1,Normal,19,0,3,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,2.96,Normal,Normal,Normal,1.6
2024-03-04,10,Sunscreen SPF 50,Personal Care,Mumbai,259,296,340,1,1,Normal,40,0,3,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Sunglasses (UV Protect),Accessories,Mumbai,213,255,271,1,1,Normal,14,0,3,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Cooling Gel Sheet,Health,Mumbai,252,305,336,1,1,Normal,15,0,3,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Tea for Cold,Health,Mumbai,184,216,242,0,1,Normal,15,0,3,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Watermelon (Summer Fruit),Fruits,Mumbai,563,681,726,1,1,Normal,15,0,3,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Mosquito Repellent Spray,Household,Mumbai,304,425,490,1,1,Normal,37,0,3,2024,#mosquito #repellent #spray #protection #health #insectcontrol,2.77,Normal,Normal,Normal,1.5
2024-03-04,10,Humidifier,Household,Mumbai,141,160,178,0,1,Normal,16,0,3,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Air Purifier,Electronics,Mumbai,239,269,304,0,1,Normal,33,0,3,2024,#airpurifier #pollution #cleanair #health #home #freshair,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Hand Sanitizer,Hygiene,Mumbai,633,889,1005,1,1,Normal,18,0,3,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,N95 Mask Pack,Hygiene,Mumbai,556,780,880,1,1,Normal,45,0,3,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Immunity Booster Juice,Health,Mumbai,264,316,336,1,1,Normal,13,0,3,2024,#immunity #juice #health #vitamins #wellness #boost,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Vitamin C Tablets,Health,Mumbai,272,335,345,1,1,Normal,47,0,3,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Kadha Kit,Health,Mumbai,159,195,205,0,1,Normal,45,0,3,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Digital Thermometer,Health,Mumbai,239,291,307,1,1,Normal,45,0,3,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Oximeter,Health,Mumbai,450,622,719,1,1,Normal,31,0,3,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Steam Vaporizer,Health,Mumbai,176,210,233,0,1,Normal,17,0,3,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Pain Relief Balm,Health,Mumbai,180,204,221,0,1,Normal,36,0,3,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Ayurvedic Chyawanprash,Health,Mumbai,246,292,320,1,1,Normal,32,0,3,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Korean Ramen Pack,Snacks,Mumbai,887,1220,1420,1,1,Normal,72,0,3,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,3.93,Normal,Trend emerging,Normal,1.3
2024-03-04,10,Matcha Green Tea,Beverages,Mumbai,646,899,1030,0,1,Normal,78,0,3,2024,#matcha #greentea #superfood #antioxidants #energy #detox,4.7,Normal,Trend growing,Normal,1.0
2024-03-04,10,Dalgona Coffee Kit,Beverages,Mumbai,325,391,416,1,1,Normal,37,0,3,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Protein Pancake Mix,Snacks,Mumbai,279,323,364,0,1,Normal,13,0,3,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Hair Biotin Gummies,Personal Care,Mumbai,157,199,201,0,1,Normal,28,0,3,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,TikTok Viral Gadget,Electronics,Mumbai,231,274,297,0,1,Normal,78,1,3,2024,#tiktok #viral #gadget #trending #tech #musthave,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Glow Serum (K-Beauty),Personal Care,Mumbai,127,152,163,0,1,Normal,59,0,3,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Portable Blender Bottle,Kitchen,Mumbai,188,227,245,1,1,Normal,32,0,3,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Mini Air Fryer,Kitchen,Mumbai,118,137,150,0,1,Normal,16,0,3,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Anime Stationery Set,Accessories,Mumbai,219,275,283,1,1,Normal,46,0,3,2024,#anime #stationery #otaku #cute #writing #kawaii,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Mithai Gift Box (Diwali),Festive,Bangalore,150,189,184,0,1,Normal,42,0,3,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Rakhi Gift Hamper,Festive,Bangalore,156,193,190,0,1,Normal,23,0,3,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Holi Color Pack,Festive,Bangalore,590,837,948,0,1,Normal,19,0,3,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,8.06,Festival day,Normal,Normal,1.0
2024-03-04,10,Eid Sweet Box,Festive,Bangalore,124,138,163,0,1,Normal,40,0,3,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Christmas Cake,Festive,Bangalore,221,277,276,1,1,Normal,24,0,3,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Navratri Fasting Food Pack,Festive,Bangalore,136,152,177,0,1,Normal,16,0,3,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Firecrackers Pack,Festive,Bangalore,146,170,191,0,1,Normal,32,0,3,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,New Year Party Kit,Events,Bangalore,89,105,114,0,1,Normal,45,0,3,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Valentine's Day Chocolates,Festive,Bangalore,167,198,221,0,1,Normal,33,0,3,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Ganesh Chaturthi Modak Box,Festive,Bangalore,151,186,198,0,1,Normal,17,0,3,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,IPL Team Jersey,Sports,Bangalore,261,307,328,1,1,Normal,27,0,3,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,World Cup Cricket Kit,Sports,Bangalore,162,189,206,0,1,Normal,46,0,3,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,National Flag Pack,Events,Bangalore,104,123,137,0,1,Normal,24,0,3,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Match Day Snack Box,Events,Bangalore,101,122,137,0,1,Normal,37,0,3,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Bluetooth Speaker,Electronics,Bangalore,219,258,291,0,1,Normal,55,0,3,2024,#speaker #bluetooth #music #party #portable #sound #bass,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Gaming Headset,Electronics,Bangalore,377,524,597,0,1,Normal,69,0,3,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,3.02,Normal,Normal,Normal,1.8
2024-03-04,10,Live Streaming Dongle,Electronics,Bangalore,223,256,281,0,1,Normal,49,0,3,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Instant Popcorn Tub,Snacks,Bangalore,315,364,407,0,1,Normal,49,0,3,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Limited Edition Movie Merchandise,Entertainment,Bangalore,140,181,185,0,1,Normal,45,1,3,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Celebrity-endorsed Fragrance,Personal Care,Bangalore,195,239,252,1,1,Normal,11,1,3,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,1.68,Normal,Normal,Normal,1.0
2024-03-04,10,Sweater (Winterwear),Apparel,Bangalore,234,286,304,0,1,Normal,48,0,3,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Raincoat / Windcheater,Apparel,Bangalore,213,255,271,0,1,Normal,27,0,3,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Sunscreen SPF 50,Personal Care,Bangalore,181,233,234,0,1,Normal,11,0,3,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Sunglasses (UV Protect),Accessories,Bangalore,169,194,221,0,1,Normal,21,0,3,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Cooling Gel Sheet,Health,Bangalore,225,266,292,1,1,Normal,27,0,3,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Tea for Cold,Health,Bangalore,228,275,293,1,1,Normal,29,0,3,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Watermelon (Summer Fruit),Fruits,Bangalore,389,473,499,0,1,Normal,31,0,3,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Mosquito Repellent Spray,Household,Bangalore,176,205,234,0,1,Normal,32,0,3,2024,#mosquito #repellent #spray #protection #health #insectcontrol,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Humidifier,Household,Bangalore,249,286,322,1,1,Normal,10,0,3,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Air Purifier,Electronics,Bangalore,353,426,455,1,1,Normal,21,0,3,2024,#airpurifier #pollution #cleanair #health #home #freshair,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Hand Sanitizer,Hygiene,Bangalore,637,880,1020,1,1,Normal,19,0,3,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,N95 Mask Pack,Hygiene,Bangalore,610,861,974,1,1,Normal,46,0,3,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Immunity Booster Juice,Health,Bangalore,180,216,237,0,1,Normal,35,0,3,2024,#immunity #juice #health #vitamins #wellness #boost,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Vitamin C Tablets,Health,Bangalore,158,203,208,0,1,Normal,14,0,3,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Herbal Kadha Kit,Health,Bangalore,185,220,235,0,1,Normal,19,0,3,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Digital Thermometer,Health,Bangalore,201,238,260,0,1,Normal,50,0,3,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Oximeter,Health,Bangalore,418,601,669,1,1,Normal,11,0,3,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,3.02,Normal,Trend emerging,Normal,1.0
2024-03-04,10,Steam Vaporizer,Health,Bangalore,245,293,327,1,1,Normal,15,0,3,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Pain Relief Balm,Health,Bangalore,211,256,279,0,1,Normal,43,0,3,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Ayurvedic Chyawanprash,Health,Bangalore,244,295,317,1,1,Normal,23,0,3,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,1.85,Normal,Normal,Normal,1.0
2024-03-04,10,Korean Ramen Pack,Snacks,Bangalore,635,899,1008,1,1,Normal,54,0,3,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,3.02,Normal,Trend emerging,Normal,1.0
